Artist,Track,Album,Album_type,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Nicki Minaj,Tusa,KG0516,album,3.365333333,"KAROL G, Nicki Minaj - Tusa (Official Video)",KarolGVEVO,1403774448,10694165,475791,TRUE,TRUE,1311745832,13.6381323,Youtube
Nicki Minaj,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),single,3.606816667,Jason Derulo - Swalla (feat. Nicki Minaj & Ty Dolla $ign) [Official Music Video],Jason Derulo,1720801216,9621388,253175,TRUE,TRUE,1010582107,4.368983957,Youtube
Nicki Minaj,MotorSport,Culture II,album,5.051283333,"Migos, Nicki Minaj, Cardi B - MotorSport (Official Video)",MigosVEVO,663194128,3960115,215678,TRUE,TRUE,537468650,1.593846154,Youtube
Nicki Minaj,Moment 4 Life,Pink Friday,album,4.655116667,Nicki Minaj - Moment 4 Life (Clean Version) (Official Music Video) ft. Drake,NickiMinajAtVEVO,256930043,1205561,81133,TRUE,TRUE,216403212,3.659751037,Youtube
Nicki Minaj,Only,The Pinkprint (Deluxe),album,5.20045,"Nicki Minaj - Only ft. Drake, Lil Wayne, Chris Brown",NickiMinajAtVEVO,516856674,3006232,115884,TRUE,TRUE,470202612,5.108359133,Youtube
Selena Gomez,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),single,3.988633333,"Rema, Selena Gomez - Calm Down (Official Music Video)",SelenaGomezVEVO,267121473,4239720,114845,TRUE,TRUE,375127168,7.070175439,Spotify
Selena Gomez,Lose You To Love Me,Rare,album,3.440983333,Selena Gomez - Lose You To Love Me (Official Music Video),SelenaGomezVEVO,424155581,8611913,351999,TRUE,TRUE,972295599,1.633333333,Spotify
Selena Gomez,My Mind & Me,My Mind & Me,single,2.45995,Selena Gomez - My Mind & Me (Official Lyric Video),SelenaGomezVEVO,10578526,475544,16156,TRUE,TRUE,53333134,4.709443099,Spotify
Selena Gomez,Wolves,Wolves,single,3.299883333,"Selena Gomez, Marshmello - Wolves",SelenaGomezVEVO,495424374,4961208,138941,TRUE,TRUE,1186630029,3.941176471,Spotify
Selena Gomez,People You Know,Rare,album,3.248333333,Selena Gomez - People You Know (Music Video),Selena Records,318098,10761,198,FALSE,FALSE,105175243,5.585585586,Spotify
Selena Gomez,It Ain   t Me (with Selena Gomez),It Ain't Me,single,3.679683333,"Kygo, Selena Gomez - It Ain't Me (Official Video)",KygoOfficialVEVO,230834532,2043314,48623,TRUE,TRUE,0,6.168981481,Youtube
Selena Gomez,Let Somebody Go,Music Of The Spheres,album,4.026583333,Coldplay X Selena Gomez - Let Somebody Go (Official Video),Coldplay,57348494,1202333,37992,TRUE,TRUE,167113826,3.109090909,Spotify
Selena Gomez,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",single,3.541666667,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",DJSnakeVEVO,2414201310,18776010,552968,TRUE,TRUE,1379765140,12.47663551,Youtube
Selena Gomez,Back To You - From 13 Reasons Why     Season 2 Soundtrack,Back To You (From 13 Reasons Why     Season 2 Soundtrack),single,3.465083333,Selena Gomez - Back To You (13 Reasons Why),Marvin Matyka,17393282,253298,3031,FALSE,FALSE,912140889,6.033333333,Spotify
Selena Gomez,Baila Conmigo (with Rauw Alejandro),Revelaci  n - EP,single,3.101466667,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Official Video)",SelenaGomezVEVO,153493203,2660793,135363,TRUE,TRUE,428556842,5.631469979,Spotify
Frank Ocean,Pink + White,Blonde,album,3.075266667,Frank Ocean     Pink + White (music video),Mikhail Mutskyi,2303749,30990,542,FALSE,FALSE,626750108,1.306954436,Spotify
Frank Ocean,Lost,channel ORANGE,album,3.90155,Frank Ocean - Lost (Lyrics),TheGoodVibe,3863609,42117,610,FALSE,FALSE,697252311,3.610778443,Spotify
Frank Ocean,Novacane,Novacane,single,5.039116667,Frank Ocean- Novacane (Official Video HQ),Haran Banjo,227762,3873,138,FALSE,FALSE,0,3.175,Youtube
Frank Ocean,Ivy,Blonde,album,4.153183333,Frank Ocean - Ivy | (music video),visual letters,323760,8702,206,FALSE,FALSE,528951082,1.68558952,Spotify
Frank Ocean,Nights,Blonde,album,5.119183333,Frank Ocean - Nights Music Video,Olivia Ocean,217615,3793,70,FALSE,FALSE,534229744,4.876106195,Spotify
Frank Ocean,Thinkin Bout You,channel ORANGE,album,3.345783333,Frank Ocean - Thinking About You [OFFICIAL VIDEO],fearofgod2,346386,1378,236,FALSE,FALSE,671085032,3.484069887,Spotify
Frank Ocean,Chanel,Chanel,single,3.50475,Frank Ocean Chanel music video,Tommy Twarowski,76501,1421,60,FALSE,FALSE,610863182,4.491071429,Spotify
Frank Ocean,In My Room,In My Room,single,2.228,Frank Ocean - In My Room (Music Video),860 Media Productions,46692,1535,32,FALSE,FALSE,307632988,5.675438596,Spotify
Frank Ocean,White Ferrari,Blonde,album,4.1468,White Ferrari - Frank Ocean | (music video),visual letters,2254291,59931,2110,FALSE,FALSE,316673451,0.32147651,Spotify
Frank Ocean,Self Control,Blonde,album,4.161133333,Frank Ocean - Self Control,matty,88927,2283,37,FALSE,FALSE,319320759,0.569105691,Spotify
Ariana Grande,Santa Tell Me,Santa Tell Me,single,3.40155,Ariana Grande - Santa Tell Me (Official Video),ArianaGrandeVevo,273587108,3068395,124070,TRUE,TRUE,826416078,2.112244898,Spotify
Ariana Grande,7 rings,"thank u, next",album,2.977116667,Ariana Grande - 7 rings (Official Video),ArianaGrandeVevo,1241561447,15332167,730134,TRUE,TRUE,1895706370,3.598183882,Spotify
Ariana Grande,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,After Hours (Deluxe),album,3.183566667,The Weeknd & Ariana Grande - Save Your Tears (Remix) (Official Video),TheWeekndVEVO,253187553,3384673,92516,TRUE,TRUE,1025392875,8.814102564,Spotify
Ariana Grande,positions,Positions,album,2.872083333,Ariana Grande - positions (official video),ArianaGrandeVevo,480074066,8112778,348077,TRUE,TRUE,1144347767,8.614393126,Spotify
Ariana Grande,One Last Time,My Everything (Deluxe),album,3.287783333,Ariana Grande - One Last Time (Official),ArianaGrandeVevo,355997948,3375236,151532,TRUE,TRUE,1090948668,6.177083333,Spotify
Ariana Grande,"thank u, next","thank u, next",album,3.455333333,"Ariana Grande - thank u, next (Official Video)",ArianaGrandeVevo,749903471,13374550,766256,TRUE,TRUE,1634130431,6.465346535,Spotify
Ariana Grande,Stuck with U (with Justin Bieber),Stuck with U,single,3.808033333,Ariana Grande & Justin Bieber - Stuck with U,ArianaGrandeVevo,209132864,4787585,142524,TRUE,TRUE,903479196,1.178010471,Spotify
Ariana Grande,34+35,Positions,album,2.895183333,Ariana Grande - 34+35 (official video),ArianaGrandeVevo,285258274,4966928,194036,TRUE,TRUE,800804844,2.358870968,Spotify
Ariana Grande,boyfriend (with Social House),boyfriend,single,3.101783333,"Ariana Grande, Social House - boyfriend (Official Video)",ArianaGrandeVevo,228625585,4175248,146181,TRUE,TRUE,624023819,5,Spotify
Ariana Grande,God is a woman,Sweetener,album,3.29245,Ariana Grande - God is a woman (Official Video),ArianaGrandeVevo,380917647,5264740,428561,TRUE,TRUE,912161840,2.776371308,Spotify
Tame Impala,The Less I Know The Better,Currents,album,3.605333333,Tame Impala - The Less I Know the Better (Official Audio),tameimpalaVEVO,124534946,1242671,17041,TRUE,TRUE,1192234379,4.431137725,Spotify
Tame Impala,"New Person, Same Old Mistakes",Currents,album,6.054,"Tame Impala - New Person, Same Old Mistakes (Video Edit/Selin Oner)",Selin Oner,7542882,64319,3493,FALSE,TRUE,284687967,16.47657841,Spotify
Tame Impala,Borderline,The Slow Rush,album,3.963333333,Tame Impala - Borderline (Music Video),Jose R Abrego-Baal,671471,8008,310,FALSE,FALSE,373272414,10.59466019,Spotify
Tame Impala,Eventually,Currents,album,5.30985,Tame Impala - Eventually (Official Audio),tameimpalaVEVO,29389078,293532,5389,TRUE,TRUE,258478149,7.286729858,Spotify
Tame Impala,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),single,3.585833333,Gorillaz - New Gold ft. Tame Impala & Bootie Brown (Official Visualiser),Gorillaz,8435342,282151,7399,TRUE,TRUE,63063467,7.956896552,Spotify
Tame Impala,One More Hour,The Slow Rush,album,7.209333333,Tame Impala - One More Hour (Official Audio),tameimpalaVEVO,10457429,186222,2949,TRUE,TRUE,89180888,2.689189189,Spotify
Tame Impala,Let It Happen,Currents,album,7.793116667,Tame Impala - Let It Happen (Official Video),tameimpalaVEVO,97212057,806068,19474,TRUE,TRUE,364175319,7.936936937,Spotify
Tame Impala,Feels Like We Only Go Backwards,Lonerism,album,3.216,Tame Impala - Feels Like We Only Go Backwards (Official Video),tameimpalaVEVO,140663976,1205048,21989,TRUE,TRUE,379781415,8.181818182,Spotify
Tame Impala,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,New Gold (feat. Tame Impala and Bootie Brown) [Dom Dolla Remix],single,4.569033333,"Gorillaz - New Gold ft. Tame Impala, Bootie Brown (Dom Dolla Remix) (Official Live Video)",Dom Dolla,452063,11686,241,FALSE,TRUE,10666154,2.76,Spotify
Tame Impala,Elephant,Lonerism,album,3.52045,Tame Impala - Elephant (Official Video),tameimpalaVEVO,13788413,177417,5404,TRUE,TRUE,222846367,2.151750973,Spotify
Avicii,The Nights,The Days / Nights,album,2.9443,Avicii - The Nights (Official Music Video),NoAudioLyrics,1981963,17195,634,FALSE,FALSE,1283342035,3.353413655,Spotify
Avicii,Wake Me Up,TRUE,album,4.123783333,Avicii - Wake Me Up (Official Video),AviciiOfficialVEVO,2221205597,11499037,620143,TRUE,TRUE,1790784163,4.863354037,Youtube
Avicii,Waiting For Love,Stories,album,3.84355,Avicii - Waiting For Love,AviciiOfficialVEVO,1027002952,7766753,252488,TRUE,TRUE,1087964968,3.717171717,Spotify
Avicii,Levels - Radio Edit,Levels,single,3.331783333,Avicii - Levels,AviciiOfficialVEVO,620663030,4348505,214538,TRUE,TRUE,707447331,2.877022654,Spotify
Avicii,Without You (feat. Sandro Cavazza),AV CI (01),single,3.027883333,Avicii - Without You (Part 4) ft. Sandro Cavazza,AviciiOfficialVEVO,31563832,341289,7802,TRUE,TRUE,884613613,18.81578947,Spotify
Avicii,Hey Brother,TRUE,album,4.25155,Avicii - Hey Brother,AviciiOfficialVEVO,283392348,2710143,105982,TRUE,TRUE,821756193,9.420289855,Spotify
Avicii,SOS (feat. Aloe Blacc),TIM,album,2.620033333,Avicii - SOS (Fan Memories Video) ft. Aloe Blacc,AviciiOfficialVEVO,112114433,1329891,77151,TRUE,TRUE,676869700,5.420168067,Spotify
Avicii,Addicted To You,TRUE,album,2.473116667,Avicii - Addicted To You,AviciiOfficialVEVO,304202325,1741111,40642,TRUE,TRUE,303695739,9.127906977,Youtube
Avicii,Lonely Together (feat. Rita Ora),AV CI (01),single,3.0302,Avicii - Lonely Together ft. Rita Ora,AviciiOfficialVEVO,182376320,1254217,25508,TRUE,TRUE,619821708,9.751098097,Spotify
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,I Could Be The One [Avicii vs Nicky Romero],single,3.472,Avicii vs Nicky Romero - I Could Be The One (Nicktim),AviciiOfficialVEVO,332520497,1640976,69239,TRUE,TRUE,347014147,2.5,Spotify
Kid Cudi,Mr. Rager,Man On The Moon II: The Legend Of Mr. Rager,album,4.90355,KiD CuDi - Mr. Rager (Music Video HD),Kid Cudi,3034526,56558,2116,FALSE,TRUE,337244141,5.205673759,Spotify
Kid Cudi,THE SCOTTS,THE SCOTTS,single,2.7663,"THE SCOTTS, Travis Scott, Kid Cudi - THE SCOTTS (FORTNITE ASTRONOMICAL EVENT)",TravisScottVEVO,63305641,1890434,52717,TRUE,TRUE,680687567,3.420382166,Spotify
Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],single,6.227116667,Kid Cudi - Pursuit of Happiness (Steve Aoki Remix (Extended Explicit)) (From Project X),ilovemoney1992,371423,5124,58,FALSE,FALSE,519362331,14.87012987,Spotify
Kid Cudi,Pursuit Of Happiness (Nightmare),Man On The Moon: The End Of Day (Deluxe),album,4.92155,Kid Cudi - Pursuit Of Happiness (Official Music Video) ft. MGMT,KidCudiVEVO,270919579,1793160,84224,TRUE,TRUE,599923605,2.030201342,Spotify
Kid Cudi,Tequila Shots,Man On The Moon III: The Chosen,album,3.22155,Kid Cudi - Tequila Shots (Official Visualizer),KidCudiVEVO,10722891,146066,4148,TRUE,TRUE,185657619,1.055028463,Spotify
Kid Cudi,Day 'N' Nite (nightmare),Man On The Moon: The End Of Day (Deluxe),album,3.687333333,Kid Cudi vs. Crookers - Day 'n' Night (Official Video),Embassy One,195250073,865016,37512,FALSE,FALSE,0,3.705882353,Youtube
Kid Cudi,Erase Me - Main,Man On The Moon II: The Legend Of Mr. Rager,album,3.204216667,Kid Cudi - Erase Me ft. Kanye West,KidCudiVEVO,76856574,411898,25239,TRUE,TRUE,262226609,5.842592593,Spotify
Kid Cudi,Show Out (with Skepta & Pop Smoke),Man On The Moon III: The Chosen,album,2.916,"Kid Cudi, Skepta, Pop Smoke - Show Out (Official Visualizer)",KidCudiVEVO,14966866,283021,7004,TRUE,TRUE,184016800,1.558201058,Spotify
Kid Cudi,love.,The Boy Who Flew To The Moon (Vol. 1),album,5.476216667,"Kid Cudi - Love (Music Video, 2015)",suudabraalis,8925589,105791,6505,FALSE,FALSE,32467269,1.808353808,Spotify
Kid Cudi,Just What I Am,Indicud,album,3.80045,Kid Cudi - Just What I Am ft. King Chip,KidCudiVEVO,74856426,459756,30020,TRUE,TRUE,199488556,2.339901478,Spotify
Demi Lovato,Cool for the Summer,Confident,album,3.579,Demi Lovato - Cool for the Summer (Official Video),DemiLovatoVEVO,441755511,3543886,141548,TRUE,TRUE,607121525,4.357142857,Spotify
Demi Lovato,Heart Attack,Demi,album,3.514,Demi Lovato - Heart Attack (Official Video),DemiLovatoVEVO,716125653,5659092,344165,TRUE,TRUE,572915837,3.284518828,Youtube
Demi Lovato,Sorry Not Sorry,Tell Me You Love Me,album,3.396,Demi Lovato - Sorry Not Sorry (Official Video),DemiLovatoVEVO,507979111,4059746,156001,TRUE,TRUE,1049798982,2.454198473,Spotify
Demi Lovato,  chame La Culpa,VIDA,album,2.896666667,"Luis Fonsi, Demi Lovato -   chame La Culpa",LuisFonsiVEVO,2245669049,10003295,335363,TRUE,TRUE,834445136,7.666666667,Youtube
Demi Lovato,OK Not To Be OK,OK Not To Be OK,single,2.664383333,Marshmello & Demi Lovato - OK Not To Be OK (Official Music Video),Marshmello,20683542,610812,20519,FALSE,TRUE,237809079,11.26514132,Spotify
Demi Lovato,Confident,Confident,album,3.4291,Demi Lovato - Confident (Official Video),DemiLovatoVEVO,344877585,3184921,109838,TRUE,TRUE,476086791,8.619102417,Spotify
Demi Lovato,Give Your Heart a Break,Unbroken,album,3.42245,Demi Lovato - Give Your Heart a Break (Official Video),DemiLovatoVEVO,459456025,2796541,158504,TRUE,TRUE,245150515,4.826388889,Youtube
Demi Lovato,Solo (feat. Demi Lovato),What Is Love  (Deluxe Edition),album,3.711783333,Clean Bandit - Solo (feat. Demi Lovato) [Official Video],Clean Bandit,961053988,6622174,145811,TRUE,TRUE,955120289,1.747191011,Youtube
Demi Lovato,Cool for the Summer - Sped Up (Nightcore),Cool for the Summer [Sped Up (Nightcore)],single,3.19855,Demi Lovato - Cool For the Summer [Sped Up Remix] - (Official Lyric Video),Demi Lovato,1249041,40972,1647,FALSE,TRUE,48183165,1.89556962,Spotify
Demi Lovato,Really Don't Care,Demi,album,3.36,Demi Lovato - Really Don't Care ft. Cher Lloyd (Official Video),DemiLovatoVEVO,233024947,1699948,82369,TRUE,TRUE,266844490,3.935135135,Spotify
Skrillex,Rumble,Rumble,single,2.44285,"Skrillex, Fred again.. & Flowdan - Rumble [Official Audio]",Skrillex,2055815,93186,5212,TRUE,TRUE,24196937,13.97993311,Spotify
Skrillex,Way Back,Way Back,single,1.988566667,"Skrillex, PinkPantheress & Trippie Red - Way Back [Official Music Video]",Shafeeymedia,1667,63,6,FALSE,FALSE,6787387,3.226244344,Spotify
Skrillex,Where Are    Now (with Justin Bieber),Skrillex and Diplo present Jack   ,album,4.171433333,Skrillex and Diplo - Where Are    Now with Justin Bieber (Official Video),Jack   ,1234561356,6065712,308622,TRUE,TRUE,1006796172,9.89860583,Youtube
Skrillex,In Da Getto,JOSE,album,2.177783333,"J. Balvin, Skrillex - In Da Getto (Official Video)",jbalvinVEVO,161923481,2566513,41222,TRUE,TRUE,388156963,6.398230088,Spotify
Skrillex,HUMBLE. - SKRILLEX REMIX,HUMBLE. (SKRILLEX REMIX),single,2.613333333,Kendrick Lamar - HUMBLE. (Skrillex Remix) [Official Audio],Skrillex,70445910,1014230,25405,TRUE,TRUE,256576286,4.81443299,Spotify
Skrillex,Leave Me Like This,Leave Me Like This,single,3.168,Skrillex with Bobby Raps - Leave Me Like This,Skrillex,784425,52312,3559,TRUE,TRUE,2756256,3.465703971,Spotify
Skrillex,Bangarang (feat. Sirah),Bangarang EP,single,3.58755,SKRILLEX - Bangarang feat. Sirah [Official Music Video],Skrillex,910660160,7111393,399310,TRUE,TRUE,416829310,3.066246057,Youtube
